link,aside-content
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F_%D0%92%D0%BE%D0%BB%D0%B8,"Появления Манга Наруто Том 48 , Глава 447 Аниме Наруто: Шиппууден Эпизод 173 Игра Naruto Shippūden: Ultimate Ninja Storm 4 Появления в Аниме, Манга, Игра Информация Классификация Ниндзюцу Класс Нападение, Защита, Поддержка Дальность Короткие дистанции (0-5 м) Ручные печати Половина барана Родственные техники Производное Окутывание Тела Пользователи Кагуя Ооцуцуки Мадара Учиха "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%82%D1%8C_%D0%98%D0%BD%D0%BE,"Появление Аниме Наруто: Шиппууден Эпизод 281 Новелла Саске Шинден: Книга Рассвета Появления в Аниме, Новелла Озвучивают Японский Норико Судзуки Английский Дороти Элиас-Фан Информация Пол Женский Принадлежность Деревня Скрытого Листа Команда Объединённые Материнские Войска Партнёры Ёшино Нара Мать Чоуджи Мебуки Харуно Клан Клан Яманака Семья Иноичи Яманака (Муж) Ино Яманака (Дочь) Иноджин Яманака (Внук) Сай (Зять) "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%82%D1%8C_%D0%9A%D0%B0%D1%80%D0%B8%D0%BD,Появление Аниме Наруто: Шиппууден Эпизод 431 Появления в Аниме Озвучивают Японский Марико Хигасиути Информация Пол Женский Статус Мертва Принадлежность Деревня Скрытой Травы Клан Клан Узумаки Семья Карин (Дочь) Техники Техника Передачи Чакры Исцеляющий Укус 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%82%D1%8C_%D0%A1%D0%B0%D1%81%D0%BE%D1%80%D0%B8,"Появление Манга Наруто Том 29 , Глава 261 Аниме Наруто: Шиппууден Эпизод 17 Появления в Аниме, Манга Информация Пол Женский Статус Мертва Рост Часть II: 163 см Принадлежность Деревня Скрытого Песка Семья Отец Сасори (Муж) Сасори (Сын) Чиё (Свекровь) "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%82%D1%8C_%D0%A1%D1%83%D0%BC%D0%B8%D1%80%D0%B5,"Появление Аниме Боруто Эпизод 12 Новелла Те, Кто Освещают Ночь Шиноби! Появления в Аниме, Новелла Информация Пол Женский Статус Мертва Принадлежность Деревня Скрытого Листа Семья Тануки Шигараки (Муж) Сумире Какэй (Дочь) "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%82%D1%8C_%D0%A5%D0%B0%D0%BA%D1%83,"Появление Манга Наруто Том 4 , Глава 29 Аниме Наруто Эпизод 17 Появления в Аниме, Манга Информация Пол Женский Статус Мертва Улучшенный Геном Стихия Льда Профессия Фермерша Принадлежность Страна Воды Клан Клан Юки Семья Хаку (сын) Отец Хаку (муж) Элемент Стихия Льда Стихия Воды Стихия Ветра "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%82%D1%8C_%D0%A5%D0%B8%D0%BD%D0%B0%D1%82%D1%8B_%D0%B8_%D0%A5%D0%B0%D0%BD%D0%B0%D0%B1%D0%B8,Появление Аниме Наруто: Шиппууден Эпизод 166 Появления в Аниме Информация Пол Женский Статус Неизвестно Улучшенный Геном Бьякуган Принадлежность Деревня Скрытого Листа Клан Клан Хьюга Семья Хиаши Хьюга (Муж) Хината Хьюга (Дочь) Хизаши Хьюга (Деверь) Ханаби Хьюга (Дочь) Неджи Хьюга (Племянник) Наруто Узумаки (Зять) Боруто Узумаки (Внук) Химавари Узумаки (Внучка) 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%82%D1%8C_%D0%A7%D0%BE%D1%83%D0%B4%D0%B6%D0%B8,"Появление Аниме Наруто: Шиппууден Эпизод 82 Фильм Наруто Фильм: Путь Ниндзя Появления в Аниме, Фильм Озвучивают Японский Тихару Кодзима Английский Мэри Элизабет Макглинн Информация Пол Женский Принадлежность Деревня Скрытого Листа Команда Объединённые Материнские Войска Партнёры Мебуки Харуно Ёшино Нара Мать Ино Клан Клан Акимичи Семья Чоуза Акимичи (Муж) Чоуджи Акимичи (Сын) Каруи (Невестка) Чоучоу Акимичи (Внучка) "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%82%D1%8C_%D0%AE%D0%BA%D0%B8%D0%BC%D0%B0%D1%80%D1%83,Появление Аниме Наруто: Шиппууден Эпизод 96 Появления в Аниме Озвучивают Японский Норико Сузуки Английский Лора Бэйли Информация Пол Женский Статус Мертва Семья Юкимару (Сын) 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%82%D1%8C_%D0%B8_%D0%9E%D1%82%D0%B5%D1%86,"Появления Манга Наруто Том 30 , Глава 267 Аниме Наруто: Шиппууден Эпизод 22 Игра Naruto Shippūden: Ultimate Ninja 5 Появления в Аниме, Манга, Игра Пользователи Сасори Чиё Канкуро (Только в аниме) "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%85%D0%B8%D1%80%D1%83,"Появление Манга Наруто Том 27 , Глава 239 Аниме Наруто: Шиппууден Эпизод 119 Фильм Наруто Шиппууден Фильм: Воля Огня Видеоигра Naruto Shippūden: Ultimate Ninja Storm 4 Появления в Аниме, Манга, Игра, Фильм Озвучивают Японский Дайсукэ Эндо Английский Терренс Стон Юрий Ловенталь (Naruto Shippūden: Ultimate Ninja Storm 4) Информация Дата рождения 18 июня Пол Мужской Возраст Часть I: 24 Статус Мёртв Рост Часть I: 175,6 см Вес Часть I: 59,2 кг Группа крови AB Принадлежность Деревня Скрытого Камня Партнёры Какко Тайсеки Ранги ниндзя Ранг Часть I: Джоунин Рег. № IW-06531 Элемент Стихия Земли Техники Стихия Земли: Техника Проекции Подземной Рыбы Техника Теневого Клонирования Снаряжение Меч "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%86%D1%83,"Появление Манга Наруто Том 36 , Глава 320 Фильм Наруто Фильм: Защитники Королевства Полумесяца Появления в Манга, Фильм Озвучивают Японский Кота Мацумото Английский Уильям Джермейн Информация Дата рождения 16 мая Пол Мужской Возраст Часть II: 28 Рост Часть II: 170 см Вес Часть II: 70 кг Группа крови B Профессия Официант Артист цирка Принадлежность Деревня Скрытого Листа Страна Луны Партнёры Ниши "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%86%D1%83%D0%B1%D0%B0,Появление Аниме Боруто Эпизод 40 Появления в Аниме Озвучивают Японский Такуя Кодама Информация Пол Мужской Принадлежность Зелёные Берега 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%86%D1%83%D1%80%D0%B8,"Появление Манга Наруто Том 31 , Глава 280 Аниме Наруто Эпизод 216 Фильм Наруто Шиппууден Фильм: Воля Огня Видеоигра Naruto Shippūden: Ultimate Ninja 4 Появления в Аниме, Манга, Игра, Фильм Озвучивают Японский Маая Сакамото Английский Лара Джилл Миллер (Часть I) Мишель Раф (Часть II: Эпизоды 1 - 53) Лаура Бейли (Часть II: Эпизоды 197 - 413) Информация Пол Женский Возраст Часть I: 12-13 Часть II: 15-17 Рост Часть II: 158 см Принадлежность Деревня Скрытого Песка Союзные Силы Шиноби (Только в аниме) Команда Четвёртая Дивизия (Только в аниме) Команда Мацури (Только в аниме) Ранги ниндзя Ранг Часть I: Студент Академии Часть II: Генин Элемент Стихия Ветра (Только в аниме) Техники Убийственный Метеор Заветного Оружия Снаряжение Джохьё "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%86%D1%83%D1%80%D0%B8_(%D0%9A%D0%BE%D0%BD%D0%BE%D1%85%D0%B0),"Появление Манга Наруто Том 11 , Глава 94 Аниме Наруто Эпизод 56 Появления в Аниме, Манга Озвучивают Японский Ямасита Аяка Информация Пол Женский Возраст Часть I: 10 Принадлежность Деревня Скрытого Листа Ранги ниндзя Ранг Часть I: Студент Академии Часть II: Генин "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%88%D0%BE,Появление Новелла Акацуки Хиден: Зловещие Цветки в Самом Цвету Появления в Новелла Информация Пол Мужской Статус Мёртв Принадлежность Деревня Керамики Семья Гоошо (Сын) 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B0%D1%8D%D0%BD_%D0%9D%D0%B0%D1%80%D0%B0,"Появление Манга Наруто Том 64 , Глава 616 Аниме Наруто: Шиппууден Эпизод 365 Появления в Аниме, Манга Информация Пол Мужской Возраст Часть II: 27 Принадлежность Деревня Скрытого Листа Союзные Силы Шиноби Клан Клан Нара Ранги ниндзя Ранг Часть II: Джоунин Элемент Стихия Инь Техники Техника Теневого Подражания "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B3%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D0%B8%D0%B5,Появления Игра Naruto Shippūden: Ultimate Ninja 5 Появления в Игра Информация Классификация Кендзюцу Класс Нападение Дальность Средние дистанции (0-30 м) Родственные техники Основное Иайдо Пользователи Саске Учиха 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B3%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%92%D0%BE%D0%B4%D0%B0,"Появления Игра Naruto: Ultimate Ninja 3 Появления в Игра Информация Классификация Ниндзюцу , Тайдзюцу Элемент Стихия Воды Класс Нападение Дальность Короткие дистанции (0-5 м) Пользователи Тобирама Сенджу Шизуку "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B3%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%9A%D0%BB%D0%B8%D0%BD%D0%BE%D0%BA_%D0%9C%D0%BE%D0%BB%D0%BD%D0%B8%D0%B8,"Появления Игра Naruto: Ultimate Ninja 3 Появления в Игра Информация Классификация Тайдзюцу , Букидзюцу Класс Нападение Дальность Короткие дистанции (0-5 м) Пользователи Минато Намиказе "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B1%D1%83%D0%BA%D0%B8_%D0%A5%D0%B0%D1%80%D1%83%D0%BD%D0%BE,"Появление Аниме Наруто: Шиппууден Эпизод 271 Фильм Наруто Фильм: Путь Ниндзя Появления в Аниме, Фильм Озвучивают Японский Казуэ Икура (Часть II) Юки Масуда (Часть I) Информация Пол Женский Рост Часть II: 172,5 см Принадлежность Деревня Скрытого Листа Команда Объединённые Материнские Войска Партнёры Ёшино Нара Мать Ино Мать Чоуджи Семья Кизаши Харуно (Муж) Сакура Харуно (Дочь) Сарада Учиха (Внучка) Саске Учиха (Зять) "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%A1%D1%82%D0%B8%D1%85%D0%B8%D1%8F_%D0%92%D0%BE%D0%B4%D1%8B:_%D0%92%D0%BE%D0%B4%D1%8F%D0%BD%D0%BE%D0%B9_%D0%A1%D0%BA%D0%BE%D1%80%D0%BF%D0%B8%D0%BE%D0%BD,"Появления Аниме Наруто: Шиппууден Эпизод 407 Появления в Аниме Информация Классификация Ниндзюцу , Медицинские Ниндзюцу Элемент Стихия Воды Класс Нападение Дальность Короткие дистанции (0-5 м) Ручные печати Баран → Лошадь → Птица → Баран Пользователи Амено "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%A1%D1%82%D0%B8%D1%85%D0%B8%D1%8F_%D0%92%D0%BE%D0%B4%D1%8B:_%D0%92%D0%BE%D0%B4%D1%8F%D0%BD%D1%8B%D0%B5_%D0%9C%D0%BE%D1%81%D0%BA%D0%B8%D1%82%D1%8B,"Появления Аниме Наруто: Шиппууден Эпизод 406 Появления в Аниме Информация Классификация Ниндзюцу , Медицинские Ниндзюцу Элемент Стихия Воды Класс Поддержка Дальность Короткие дистанции (0-5 м) Ручные печати Тигр Пользователи Амено "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%A1%D1%82%D0%B8%D1%85%D0%B8%D1%8F_%D0%92%D0%BE%D0%B4%D1%8B:_%D0%9C%D0%B5%D0%B4%D1%83%D0%B7%D0%B0,"Появления Аниме Наруто: Шиппууден Эпизод 407 Появления в Аниме Информация Классификация Ниндзюцу , Медицинские Ниндзюцу Элемент Стихия Воды Класс Поддержка Дальность Короткие дистанции (0-5 м) Пользователи Амено "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0:_%D0%A2%D1%80%D0%BE%D0%B9%D0%BD%D0%BE%D0%B5_%D0%95%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE_%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D0%B8,"Появления Игра Naruto: Ultimate Ninja Heroes 2: The Phantom Fortress Появления в Игра Информация Классификация Ниндзюцу , Медицинские Ниндзюцу Класс Нападение Дальность Короткие дистанции (0-5 м) Родственные техники Основное Скальпель Чакры Пользователи Кабуто Якуши "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%AD%D0%BD%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F_%D0%9A%D0%BB%D0%B0%D0%BD%D0%B0_%D0%9D%D0%B0%D1%80%D0%B0,"Появления Манга Наруто Том 26 , Глава 235 Аниме Наруто Эпизод 135 Появления в Аниме, Манга "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B5_%D0%9D%D0%B8%D0%BD%D0%B4%D0%B7%D1%8E%D1%86%D1%83,
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%9A%D0%BE%D1%80%D0%BF%D1%83%D1%81_%D0%9B%D0%B8%D1%81%D1%82%D0%B0,"Появление Манга Наруто Том 8 , Глава 68 Аниме Наруто Эпизод 39 Появления Аниме, Манга Информация о команде Лидеры Ноно Якуши Члены команды Сакура Харуно Хошо Ияши Канпо Кито Кумадори Кусуши Мигаки Митате Могуса Ойоне Угаи (Только в манге) Принадлежность Деревня Скрытого Листа Совместные техники Лечебная Регенерация Жизненной Силы Техника Мистической Ладони "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%B5_%D0%9D%D0%B8%D0%BD%D0%B4%D0%B7%D1%8E%D1%86%D1%83:_%D0%A1%D0%B8%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D0%92%D1%81%D0%BF%D1%8B%D1%88%D0%BA%D0%B0,"Появления Игра Naruto Shippūden: Ultimate Ninja 4 Появления в Игра Информация Классификация Ниндзюцу , Медицинские Ниндзюцу , Тайдзюцу Класс Нападение Дальность Короткие дистанции (0-5 м) Родственные техники Основное Скальпель Чакры Пользователи Сакура Харуно "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B7%D1%83,Появление Новелла Новелла Появления в Новелла Информация Пол Мужской Статус Мёртв Принадлежность Деревня Скрытого Листа Корень Ранги ниндзя Ранг Часть II: Анбу Семья Гозу (Брат-близнец) 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B7%D1%83_(%D0%BE%D1%82%D1%81%D1%82%D1%83%D0%BF%D0%BD%D0%B8%D0%BA),Появление Появления в Манга Информация Пол Мужской Классификация Ниндзя-отступник Принадлежность Конохагакуре Команда Банда Мезу 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B9_%D0%A2%D0%B5%D1%80%D1%83%D0%BC%D0%B8,"Появление Манга Наруто Том 49 , Глава 454 Аниме Наруто: Шиппууден Эпизод 199 Новелла Какаши Хиден: Молния в Ледяном Небе Фильм Наруто: Последний Фильм Видеоигра Naruto Shippūden 3D: The New Era OVA Анимационные ролики Naruto Shippūden: UNSG Появления в Аниме, Манга, Новелла, Игра, Фильм Информация Дата рождения 21 июня Пол Женский Возраст Часть II: 31 Рост Часть II: 174 см Вес Часть II: 53 кг Группа крови AB Улучшенный Геном Стихия Лавы Стихия Кипения Профессия Мизукаге Принадлежность Деревня Скрытого Тумана Союзные Силы Шиноби Команда Отряд Защиты Даймё Ранги ниндзя Ранг Часть II: Каге Возраст Выпуска из Академии 9 Элемент Стихия Огня Стихия Молнии Стихия Воды Стихия Земли Стихия Кипения Стихия Лавы Техники Стихия Кипения: Техника Искусного Тумана Техника Сокрытия в Тумане Стихия Лавы: Техника Явления Плавления Снаряд Водяного Дракона Молнии Стихия Воды: Техника Снаряда Водяного Дракона Стихия Воды: Техника Водяного Снаряда Стихия Воды: Водяной Столб "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%B9%D0%B7%D1%83,"Появление Манга Наруто Том 2 , Глава 9 Аниме Наруто Эпизод 6 Видеоигра Naruto: Konoha Ninpōchō Появления в Аниме, Манга, Игра Озвучивают Японский Тошиаки Кувахара Английский Дэн Уорен Информация Дата рождения 6 июня Пол Мужской Возраст Часть I: 25 Рост Часть I: 178 см Вес Часть I: 73.6 кг Группа крови В Классификация Ниндзя-отступник Ниндзя-Наёмник Профессия Подчиненный Забузы Принадлежность Деревня Скрытого Тумана Команда Братья-Демоны Партнёры Гозу Ранги ниндзя Ранг Часть I: Чуунин Возраст Выпуска из Академии 12 Возраст Становления Чуунином 18 Семья Гозу (Брат-близнец) Элемент Стихия Воды Техники Стихия Воды: Техника Сокрытия в Воде Снаряжение Кусари Металлические Перчатки Яд "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D1%86%D0%B0,"Появления Игра Naruto: Ultimate Ninja 3 Появления в Игра Информация Классификация Улучшенный Геном , Тайдзюцу , Ниндзюцу Класс Нападение Дальность Короткие дистанции (0-5 м) Родственные техники Основное Техника Телесного Мерцания Пользователи Кимимаро "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%BC%D0%BE%D1%80%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D1%8C,Информация Расположение Деревня Скрытого Листа 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%BC%D0%BE%D1%80%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%9F%D0%B0%D1%80%D0%BA,Появление Аниме Боруто Эпизод 26 Информация Расположение Деревня Скрытого Тумана 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%BC%D0%BE%D1%80%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%BF%D0%B0%D1%80%D0%BA,Появление Аниме Боруто Эпизод 26 Информация Расположение Деревня Скрытого Тумана 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%BD%D0%BC%D0%B0_(%D0%A8%D0%B8%D0%B8%D0%BD),Появление Аниме Наруто Эпизод 213 Появления в Аниме Озвучивают Японский Кенджи Ноджима Английский Уил Уитон Информация Пол Мужской Статус Мёртв Профессия Бандит Принадлежность Страна Звука Деревня Скрытого Листа Клан Клан Шиин Элемент Стихия Инь Техники Музыка Усиливающая Чакру Техника Блокировки Памяти Глушение Звука Снаряжение Окарина 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%BD%D0%BC%D0%B0_%D0%9D%D0%B0%D0%BC%D0%B8%D0%BA%D0%B0%D0%B7%D0%B5,"Появление Аниме Наруто: Шиппууден Эпизод 427 Появления в Аниме Озвучивают Японский Дзюнко Такэути Информация Дата рождения 10 октября Пол Мужской Возраст Часть II: 16 Рост Часть II: 166 см Вес Часть II: 50,9 кг Группа крови B Джинчурики Курама ( Формы ) Классификация Джинчуурики Сенсор Принадлежность Деревня Скрытого Листа Команда Команда 7 Ранги ниндзя Ранг Часть II: Чуунин Рег. № 012607 Семья Минато Намиказе (Отец) Кушина Узумаки (Мать) Техники Ощущение Отрицательных Эмоций Режим Чакры Девятихвостого "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%BD%D0%BC%D0%B0_%D0%A3%D0%B7%D1%83%D0%BC%D0%B0%D0%BA%D0%B8,"Появление Фильм Наруто Фильм: Путь Ниндзя Видеоигра Naruto Mobile Появления в Новелла, Игра, Фильм Озвучивают Японский Джунко Такеучи Информация Дата рождения 10 октября Пол Мужской Возраст Часть II: 15-16 Рост Часть II: 166 см Вес Часть II: 50,9 кг Группа крови В Хвостатый демон Чёрный Девятихвостый ( Формы ) Классификация Джинчуурики Ниндзя-отступник Сенсор Ранг-S Принадлежность Деревня Скрытого Листа Клан Клан Узумаки Ранги ниндзя Ранг Часть II: Чуунин Семья Минато Намиказе (Отец) Кушина Узумаки (Мать) Техники Великое Спиральное Кольцо Девять Зверей в Масках Ощущение Отрицательных Эмоций Спиральное Кольцо Техника Отталкивания Снаряжение Кама "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%BD%D0%BE,Появление Видеоигра Naruto: Uzumaki Chronicles 2 Появления в Игра Озвучивают Английский Карен Штрассман Информация Пол Женский Статус Мертва Принадлежность Страна Ветра Команда Трое Широгане Клан Клан Широгане Техники Техника Марионетки Техника Превращения Снаряжение Барьерные Куклы Дроны-Насекомые 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D0%BD%D0%BE%D0%BE,Появление Новелла Саске Рецуден: Потомки Учиха и Небесная Звёздная Пыль Появления в Новелла Информация Вид Дракон Пол Мужской Статус Мёртв Принадлежность Страна Редаку 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D1%80%D1%86%D0%B0%D1%8E%D1%89%D0%B5%D0%B5_%D0%A1%D0%B5%D1%80%D0%B4%D1%86%D0%B5_%D0%94%D0%B5%D0%B2%D1%8B,"Появления Игра Naruto Shippūden: Ultimate Ninja 4 Появления в Игра Информация Классификация Тайдзюцу , Гендзюцу Элемент Стихия Инь Класс Нападение Дальность Короткие и средние дистанции (0-10 м) Родственные техники Основное Внутренняя Сакура Пользователи Сакура Харуно "
"https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D1%81%D1%82%D0%BE,_%D0%93%D0%B4%D0%B5_%D0%96%D0%B8%D0%B2%D1%91%D1%82_%D0%A2%D0%B5%D0%BD%D1%82%D0%B5%D0%BD","Информация Предыдущий эпизод В Мире Снов Эпизод Наруто: Шиппууден #428 Следующий эпизод Рэп-хроники Киллера Би: Свиток Неба Арка Удар Кагуи Ооцуцуки Музыка Опенинг "" Kaze "" Эндинг "" Niji no Sora "" Трансляции Японская 3 сентября 2015 Появления Техники Верёвка из Сиропа "
"https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D1%81%D1%82%D0%BE,_%D0%93%D0%B4%D0%B5_%D0%A2%D0%B5%D0%B1%D0%B5_%D0%A0%D0%B0%D0%B4%D1%8B","Информация по главе Предыдущая глава "" Рыцарь "" Глава Боруто #60 Следующая глава "" Безумие "" Арка Коди "
"https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D1%81%D1%82%D0%BE,_%D0%9A%D1%83%D0%B4%D0%B0_%D0%9C%D0%BE%D0%B6%D0%BD%D0%BE_%D0%92%D0%B5%D1%80%D0%BD%D1%83%D1%82%D1%8C%D1%81%D1%8F","Информация Предыдущий эпизод Нарушенное Обещание Эпизод Наруто: Шиппууден #112 Следующий эпизод Ученик Змея Арка Появление Трёххвостого Манга Наруто Глава 317 Наруто Глава 318 Музыка Опенинг "" Hotaru no Hikari "" Эндинг "" Shinkokyū "" Трансляции Японская 4 июня 2009 Английская 29 июля 2012 "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BB_%D0%9B%D0%B8,"Появление Манга Наруто Глава 700 Аниме Боруто Эпизод 1 Новелла Боруто: Наруто Фильм Фильм Боруто: Наруто Фильм OVA День, Когда Наруто Стал Хокаге Появления в Аниме, Манга, Новелла, Фильм Озвучивают Японский Рё Ниситани Информация Пол Мужской Рост Гайден: 150 см Принадлежность Деревня Скрытого Листа Команда Команда 5 Клан Клан Ли (Только в новелле) Ранги ниндзя Ранг Гайден: Генин Семья Рок Ли (Отец) Техники Великий Вихрь Листа (Только в аниме) Вихрь Листа Динамический Выход (Только в аниме) Построение Множественной Струны Света (Только в аниме) Построение Струны Света (Только в аниме) Сильный Кулак Восемь Небесных Врат (Только в аниме) "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BB_%D0%9B%D0%B8_%D0%9D%D0%B5%D0%B8%D1%81%D1%82%D0%BE%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B5%D1%82!!,"Информация Предыдущий эпизод Сын Хокаге...!! Эпизод Боруто #3 Следующий эпизод Битва Ниндзюцу Полов!! Арка Поступление в Академию Новелла Новые Ниндзя Конохи, Летящие в Синем Небе! Музыка Опенинг "" Baton Road "" Эндинг "" Dreamy Journey "" Трансляции Японская 19 апреля 2017 Персонажи Нуэ "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BB%D0%BB_%D0%9B%D0%B8,"Появление Манга Наруто Глава 700 Аниме Боруто Эпизод 1 Новелла Боруто: Наруто Фильм Фильм Боруто: Наруто Фильм OVA День, Когда Наруто Стал Хокаге Появления в Аниме, Манга, Новелла, Фильм Озвучивают Японский Рё Ниситани Информация Пол Мужской Рост Гайден: 150 см Принадлежность Деревня Скрытого Листа Команда Команда 5 Клан Клан Ли (Только в новелле) Ранги ниндзя Ранг Гайден: Генин Семья Рок Ли (Отец) Техники Великий Вихрь Листа (Только в аниме) Вихрь Листа Динамический Выход (Только в аниме) Построение Множественной Струны Света (Только в аниме) Построение Струны Света (Только в аниме) Сильный Кулак Восемь Небесных Врат (Только в аниме) "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5_%D0%9F%D0%B5%D1%80%D1%87%D0%B0%D1%82%D0%BA%D0%B8,"Появления Манга Наруто Том 2 , Глава 9 Аниме Наруто Эпизод 6 Игра Naruto: Rise of a Ninja Появления в Аниме, Манга, Игра Пользователи Гозу Мейзу "
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D1%82%D0%B5%D0%BE%D1%80%D0%B8%D1%82,Появления Аниме Наруто Эпизод 178 Появления в Аниме Пользователи Акахоши 
https://naruto.fandom.com/ru/wiki/%D0%9C%D0%B5%D1%82%D0%BA%D0%B0_%D0%96%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D0%BE%D0%B3%D0%BE_%D0%9F%D0%B5%D1%81%D0%BA%D0%B0,"Появления Аниме Боруто Эпизод 60 Появления в Аниме Информация Классификация Улучшенный Геном , Ниндзюцу Элемент Стихия Магнетизма Класс Поддержка Пользователи Шинки "
